Operation,Request time,Response time
GetOrderList,28/5/2023 02:23:51.160,28/5/2023 02:24:08.160
GetOrder,28/5/2023 02:36:42.390,28/5/2023 02:37:04.690
GetPaymentMethods,28/5/2023 02:49:33.620,28/5/2023 02:49:44.220
GetItem,28/5/2023 03:02:24.850,28/5/2023 03:02:57.850
GetPaymentMethods,28/5/2023 03:15:16.080,28/5/2023 03:15:47.480
GetOrderList,28/5/2023 03:28:07.310,28/5/2023 03:28:09.810
GetOrder,28/5/2023 03:40:58.540,28/5/2023 03:41:08.740
ModifyOrder,28/5/2023 03:53:49.770,28/5/2023 03:53:59.970
SetDeliveryAddress,28/5/2023 04:06:41.000,28/5/2023 04:06:42.900
GetTrackingData,28/5/2023 04:19:32.230,28/5/2023 04:19:33.630
GetTrackingData,28/5/2023 04:32:23.460,28/5/2023 04:32:55.860
ModifyItem,28/5/2023 04:45:14.690,28/5/2023 04:45:35.290
GetOrder,28/5/2023 04:58:05.920,28/5/2023 04:58:29.520
GetItemList,28/5/2023 05:10:57.150,28/5/2023 05:11:17.150
GetOrderList,28/5/2023 05:23:48.380,28/5/2023 05:24:05.480
GetPaymentMethods,28/5/2023 05:36:39.610,28/5/2023 05:36:42.410
AddItemToOrder,28/5/2023 05:49:30.840,28/5/2023 05:49:48.040
SetDeliveryAddress,28/5/2023 06:02:22.070,28/5/2023 06:02:55.570
GetOrderList,28/5/2023 06:15:13.300,28/5/2023 06:15:38.800
SetPayment,28/5/2023 06:28:04.530,28/5/2023 06:28:19.630
GetOrder,28/5/2023 06:40:55.760,28/5/2023 06:41:25.060
SetDeliveryAddress,28/5/2023 06:53:46.990,28/5/2023 06:54:11.890
GetPaymentList,28/5/2023 07:06:38.220,28/5/2023 07:07:12.220
AddItemToOrder,28/5/2023 07:19:29.450,28/5/2023 07:19:39.150
ModifyOrder,28/5/2023 07:32:20.680,28/5/2023 07:32:23.980
SetDeliveryAddress,28/5/2023 07:45:11.910,28/5/2023 07:45:40.010
GetPaymentMethods,28/5/2023 07:58:03.140,28/5/2023 07:58:11.240
SetDeliveryAddress,28/5/2023 08:10:54.370,28/5/2023 08:11:03.670
GetItem,28/5/2023 08:23:45.600,28/5/2023 08:23:52.700
ModifyOrder,28/5/2023 08:36:36.830,28/5/2023 08:36:55.430
GetItemList,28/5/2023 08:49:28.060,28/5/2023 08:49:44.160
ModifyOrder,28/5/2023 09:02:19.290,28/5/2023 09:02:25.390
GetPaymentList,28/5/2023 09:15:10.520,28/5/2023 09:15:30.920
GetOrderList,28/5/2023 09:28:01.750,28/5/2023 09:28:28.850
GetPaymentMethods,28/5/2023 09:40:52.980,28/5/2023 09:41:10.880
AddItemToOrder,28/5/2023 09:53:44.210,28/5/2023 09:53:56.210
GetItem,28/5/2023 10:06:35.440,28/5/2023 10:06:59.740
SetPayment,28/5/2023 10:19:26.670,28/5/2023 10:19:57.570
GetPaymentMethods,28/5/2023 10:32:17.900,28/5/2023 10:32:20.000
GetTrackingData,28/5/2023 10:45:09.130,28/5/2023 10:45:33.030
GetItem,28/5/2023 10:58:00.360,28/5/2023 10:58:12.460
SetDeliveryAddress,28/5/2023 11:10:51.590,28/5/2023 11:11:01.390
AddItemToOrder,28/5/2023 11:23:42.820,28/5/2023 11:23:43.220
AddItemToOrder,28/5/2023 11:36:34.050,28/5/2023 11:36:56.750
GetPaymentList,28/5/2023 11:49:25.280,28/5/2023 11:49:47.780
SendNotification,28/5/2023 12:02:16.510,28/5/2023 12:02:50.310
SetDeliveryAddress,28/5/2023 12:15:07.740,28/5/2023 12:15:18.440
SetPayment,28/5/2023 12:27:58.970,28/5/2023 12:28:05.970
GetPaymentList,28/5/2023 12:40:50.200,28/5/2023 12:41:16.900
GetItem,28/5/2023 12:53:41.430,28/5/2023 12:53:48.230
GetPaymentList,28/5/2023 13:06:32.660,28/5/2023 13:06:56.560
GetItemList,28/5/2023 13:19:23.890,28/5/2023 13:19:27.990
Login,28/5/2023 13:32:15.120,28/5/2023 13:32:46.420
SendNotification,28/5/2023 13:45:06.350,28/5/2023 13:45:37.350
GetItem,28/5/2023 13:57:57.580,28/5/2023 13:58:08.980
GetItem,28/5/2023 14:10:48.810,28/5/2023 14:11:19.210
SetPayment,28/5/2023 14:23:40.040,28/5/2023 14:23:47.440
GetOrder,28/5/2023 14:36:31.270,28/5/2023 14:36:57.270
GetPaymentMethods,28/5/2023 14:49:22.500,28/5/2023 14:49:39.000
GetItemList,28/5/2023 15:02:13.730,28/5/2023 15:02:38.130
GetItemList,28/5/2023 15:15:04.960,28/5/2023 15:15:30.760
GetItem,28/5/2023 15:27:56.190,28/5/2023 15:28:12.490
GetOrder,28/5/2023 15:40:47.420,28/5/2023 15:40:56.920
SetPayment,28/5/2023 15:53:38.650,28/5/2023 15:53:51.250
AddItemToOrder,28/5/2023 16:06:29.880,28/5/2023 16:06:40.580
Login,28/5/2023 16:19:21.110,28/5/2023 16:19:39.610
GetItem,28/5/2023 16:32:12.340,28/5/2023 16:32:33.840
GetTrackingData,28/5/2023 16:45:03.570,28/5/2023 16:45:26.670
Login,28/5/2023 16:57:54.800,28/5/2023 16:58:01.400
ModifyItem,28/5/2023 17:10:46.030,28/5/2023 17:10:51.630
SetDeliveryAddress,28/5/2023 17:23:37.260,28/5/2023 17:24:04.860
SetDeliveryAddress,28/5/2023 17:36:28.490,28/5/2023 17:36:57.790
GetPaymentList,28/5/2023 17:49:19.720,28/5/2023 17:49:23.020
GetTrackingData,28/5/2023 18:02:10.950,28/5/2023 18:02:33.250
GetPaymentMethods,28/5/2023 18:15:02.180,28/5/2023 18:15:23.280
GetOrder,28/5/2023 18:27:53.410,28/5/2023 18:28:01.310
GetOrderList,28/5/2023 18:40:44.640,28/5/2023 18:40:57.040
GetItemList,28/5/2023 18:53:35.870,28/5/2023 18:53:50.870
GetOrder,28/5/2023 19:06:27.100,28/5/2023 19:06:43.800
SendNotification,28/5/2023 19:19:18.330,28/5/2023 19:19:48.130
ModifyItem,28/5/2023 19:32:09.560,28/5/2023 19:32:30.660
ModifyItem,28/5/2023 19:45:00.790,28/5/2023 19:45:00.890
SendNotification,28/5/2023 19:57:52.020,28/5/2023 19:58:01.720
GetPaymentMethods,28/5/2023 20:10:43.250,28/5/2023 20:11:13.950
GetPaymentMethods,28/5/2023 20:23:34.480,28/5/2023 20:23:54.080
GetOrder,28/5/2023 20:36:25.710,28/5/2023 20:36:49.010
GetOrderList,28/5/2023 20:49:16.940,28/5/2023 20:49:42.440
SetPayment,28/5/2023 21:02:08.170,28/5/2023 21:02:12.370
GetPaymentList,28/5/2023 21:14:59.400,28/5/2023 21:15:00.400
GetOrderList,28/5/2023 21:27:50.630,28/5/2023 21:28:07.630
GetOrderList,28/5/2023 21:40:41.860,28/5/2023 21:41:10.160
GetTrackingData,28/5/2023 21:53:33.090,28/5/2023 21:53:54.090
Login,28/5/2023 22:06:24.320,28/5/2023 22:06:32.120
GetTrackingData,28/5/2023 22:19:15.550,28/5/2023 22:19:33.650
GetItemList,28/5/2023 22:32:06.780,28/5/2023 22:32:21.880
ModifyItem,28/5/2023 22:44:58.010,28/5/2023 22:45:22.610
GetItemList,28/5/2023 22:57:49.240,28/5/2023 22:57:57.140
GetItemList,28/5/2023 23:10:40.470,28/5/2023 23:10:49.470
GetOrder,28/5/2023 23:23:31.700,28/5/2023 23:23:51.800
SetDeliveryAddress,28/5/2023 23:36:22.930,28/5/2023 23:36:45.430
GetItemList,28/5/2023 23:49:14.160,28/5/2023 23:49:27.360
SendNotification,29/5/2023 00:02:05.390,29/5/2023 00:02:22.090
ModifyOrder,29/5/2023 00:14:56.620,29/5/2023 00:15:20.820
SetPayment,29/5/2023 00:27:47.850,29/5/2023 00:27:53.650
GetPaymentMethods,29/5/2023 00:40:39.080,29/5/2023 00:40:42.680
GetPaymentMethods,29/5/2023 00:53:30.310,29/5/2023 00:53:59.210
GetOrderList,29/5/2023 01:06:21.540,29/5/2023 01:06:26.140
AddItemToOrder,29/5/2023 01:19:12.770,29/5/2023 01:19:45.770
ModifyOrder,29/5/2023 01:32:04.000,29/5/2023 01:32:07.200
GetItem,29/5/2023 01:44:55.230,29/5/2023 01:45:16.530
SetPayment,29/5/2023 01:57:46.460,29/5/2023 01:58:11.960
GetOrder,29/5/2023 02:10:37.690,29/5/2023 02:11:00.790
GetPaymentMethods,29/5/2023 02:23:28.920,29/5/2023 02:23:48.620
ModifyItem,29/5/2023 02:36:20.150,29/5/2023 02:36:35.850
ModifyItem,29/5/2023 02:49:11.380,29/5/2023 02:49:33.080
GetPaymentList,29/5/2023 03:02:02.610,29/5/2023 03:02:04.110
ModifyItem,29/5/2023 03:14:53.840,29/5/2023 03:14:58.340
GetOrderList,29/5/2023 03:27:45.070,29/5/2023 03:27:57.770
GetPaymentMethods,29/5/2023 03:40:36.300,29/5/2023 03:41:04.100
Login,29/5/2023 03:53:27.530,29/5/2023 03:53:45.530
SendNotification,29/5/2023 04:06:18.760,29/5/2023 04:06:39.260
GetPaymentMethods,29/5/2023 04:19:09.990,29/5/2023 04:19:34.390
ModifyOrder,29/5/2023 04:32:01.220,29/5/2023 04:32:10.520
GetItem,29/5/2023 04:44:52.450,29/5/2023 04:44:56.250
SetPayment,29/5/2023 04:57:43.680,29/5/2023 04:58:02.880
SendNotification,29/5/2023 05:10:34.910,29/5/2023 05:10:53.410
GetPaymentList,29/5/2023 05:23:26.140,29/5/2023 05:23:49.740
ModifyOrder,29/5/2023 05:36:17.370,29/5/2023 05:36:25.970
Login,29/5/2023 05:49:08.600,29/5/2023 05:49:20.500
ModifyItem,29/5/2023 06:01:59.830,29/5/2023 06:02:15.130
GetOrderList,29/5/2023 06:14:51.060,29/5/2023 06:14:56.760
SetPayment,29/5/2023 06:27:42.290,29/5/2023 06:28:10.890
GetItem,29/5/2023 06:40:33.520,29/5/2023 06:40:35.120
GetOrderList,29/5/2023 06:53:24.750,29/5/2023 06:53:37.850
GetPaymentList,29/5/2023 07:06:15.980,29/5/2023 07:06:41.580
SetPayment,29/5/2023 07:19:07.210,29/5/2023 07:19:16.710
AddItemToOrder,29/5/2023 07:31:58.440,29/5/2023 07:32:07.940
SetDeliveryAddress,29/5/2023 07:44:49.670,29/5/2023 07:44:51.570
GetPaymentMethods,29/5/2023 07:57:40.900,29/5/2023 07:57:45.600
GetPaymentMethods,29/5/2023 08:10:32.130,29/5/2023 08:10:42.830
GetPaymentList,29/5/2023 08:23:23.360,29/5/2023 08:23:38.760
GetTrackingData,29/5/2023 08:36:14.590,29/5/2023 08:36:30.090
GetOrder,29/5/2023 08:49:05.820,29/5/2023 08:49:28.420
ModifyItem,29/5/2023 09:01:57.050,29/5/2023 09:02:19.650
ModifyItem,29/5/2023 09:14:48.280,29/5/2023 09:15:10.780
GetOrder,29/5/2023 09:27:39.510,29/5/2023 09:28:09.410
GetTrackingData,29/5/2023 09:40:30.740,29/5/2023 09:40:49.340
GetPaymentMethods,29/5/2023 09:53:21.970,29/5/2023 09:53:51.770
GetPaymentList,29/5/2023 10:06:13.200,29/5/2023 10:06:41.100
ModifyOrder,29/5/2023 10:19:04.430,29/5/2023 10:19:08.230
GetOrderList,29/5/2023 10:31:55.660,29/5/2023 10:32:01.460
GetTrackingData,29/5/2023 10:44:46.890,29/5/2023 10:45:06.390
ModifyOrder,29/5/2023 10:57:38.120,29/5/2023 10:57:55.120
GetItem,29/5/2023 11:10:29.350,29/5/2023 11:10:34.050
GetOrder,29/5/2023 11:23:20.580,29/5/2023 11:23:25.480
SetDeliveryAddress,29/5/2023 11:36:11.810,29/5/2023 11:36:38.310
GetPaymentList,29/5/2023 11:49:03.040,29/5/2023 11:49:29.740
SendNotification,29/5/2023 12:01:54.270,29/5/2023 12:02:23.770
AddItemToOrder,29/5/2023 12:14:45.500,29/5/2023 12:14:53.600
Login,29/5/2023 12:27:36.730,29/5/2023 12:27:37.230
GetPaymentList,29/5/2023 12:40:27.960,29/5/2023 12:41:01.560
AddItemToOrder,29/5/2023 12:53:19.190,29/5/2023 12:53:47.790
AddItemToOrder,29/5/2023 13:06:10.420,29/5/2023 13:06:13.120
GetPaymentMethods,29/5/2023 13:19:01.650,29/5/2023 13:19:28.450
ModifyItem,29/5/2023 13:31:52.880,29/5/2023 13:31:56.280
SendNotification,29/5/2023 13:44:44.110,29/5/2023 13:44:54.910
Login,29/5/2023 13:57:35.340,29/5/2023 13:58:04.640
ModifyOrder,29/5/2023 14:10:26.570,29/5/2023 14:10:34.670
SetPayment,29/5/2023 14:23:17.800,29/5/2023 14:23:47.500
SetDeliveryAddress,29/5/2023 14:36:09.030,29/5/2023 14:36:42.930
AddItemToOrder,29/5/2023 14:49:00.260,29/5/2023 14:49:05.860
SetPayment,29/5/2023 15:01:51.490,29/5/2023 15:02:01.290
SetDeliveryAddress,29/5/2023 15:14:42.720,29/5/2023 15:15:16.120
AddItemToOrder,29/5/2023 15:27:33.950,29/5/2023 15:27:39.650
GetOrderList,29/5/2023 15:40:25.180,29/5/2023 15:40:25.480
GetOrderList,29/5/2023 15:53:16.410,29/5/2023 15:53:31.810
GetItem,29/5/2023 16:06:07.640,29/5/2023 16:06:38.340
AddItemToOrder,29/5/2023 16:18:58.870,29/5/2023 16:19:32.470
SetPayment,29/5/2023 16:31:50.100,29/5/2023 16:32:00.500
Login,29/5/2023 16:44:41.330,29/5/2023 16:45:14.330
ModifyItem,29/5/2023 16:57:32.560,29/5/2023 16:57:41.260
GetPaymentList,29/5/2023 17:10:23.790,29/5/2023 17:10:26.690
GetOrder,29/5/2023 17:23:15.020,29/5/2023 17:23:39.420
AddItemToOrder,29/5/2023 17:36:06.250,29/5/2023 17:36:20.450
ModifyOrder,29/5/2023 17:48:57.480,29/5/2023 17:49:04.880
GetPaymentList,29/5/2023 18:01:48.710,29/5/2023 18:01:49.610
GetOrderList,29/5/2023 18:14:39.940,29/5/2023 18:15:10.740
AddItemToOrder,29/5/2023 18:27:31.170,29/5/2023 18:27:41.770
SetPayment,29/5/2023 18:40:22.400,29/5/2023 18:40:53.200
GetPaymentMethods,29/5/2023 18:53:13.630,29/5/2023 18:53:17.830
SetPayment,29/5/2023 19:06:04.860,29/5/2023 19:06:37.660
ModifyItem,29/5/2023 19:18:56.090,29/5/2023 19:19:16.890
SetPayment,29/5/2023 19:31:47.320,29/5/2023 19:31:59.920
GetItem,29/5/2023 19:44:38.550,29/5/2023 19:44:39.250
ModifyOrder,29/5/2023 19:57:29.780,29/5/2023 19:57:50.380
GetItemList,29/5/2023 20:10:21.010,29/5/2023 20:10:50.410
GetItem,29/5/2023 20:23:12.240,29/5/2023 20:23:26.440
GetOrderList,29/5/2023 20:36:03.470,29/5/2023 20:36:20.770
GetItemList,29/5/2023 20:48:54.700,29/5/2023 20:49:04.600
AddItemToOrder,29/5/2023 21:01:45.930,29/5/2023 21:02:10.030
GetTrackingData,29/5/2023 21:14:37.160,29/5/2023 21:15:00.060
AddItemToOrder,29/5/2023 21:27:28.390,29/5/2023 21:27:34.690
Login,29/5/2023 21:40:19.620,29/5/2023 21:40:51.220
SendNotification,29/5/2023 21:53:10.850,29/5/2023 21:53:38.550
ModifyOrder,29/5/2023 22:06:02.080,29/5/2023 22:06:22.180
GetTrackingData,29/5/2023 22:18:53.310,29/5/2023 22:18:56.510
GetItemList,29/5/2023 22:31:44.540,29/5/2023 22:32:13.940
SendNotification,29/5/2023 22:44:35.770,29/5/2023 22:45:04.370
GetPaymentMethods,29/5/2023 22:57:27.000,29/5/2023 22:57:39.100
SendNotification,29/5/2023 23:10:18.230,29/5/2023 23:10:37.630
GetPaymentMethods,29/5/2023 23:23:09.460,29/5/2023 23:23:20.160
GetPaymentMethods,29/5/2023 23:36:00.690,29/5/2023 23:36:02.790
GetPaymentList,29/5/2023 23:48:51.920,29/5/2023 23:48:59.920
GetOrder,30/5/2023 00:01:43.150,30/5/2023 00:01:59.450
GetItem,30/5/2023 00:14:34.380,30/5/2023 00:15:00.280
ModifyItem,30/5/2023 00:27:25.610,30/5/2023 00:27:37.010
GetPaymentMethods,30/5/2023 00:40:16.840,30/5/2023 00:40:20.840
Login,30/5/2023 00:53:08.070,30/5/2023 00:53:09.070
GetOrder,30/5/2023 01:05:59.300,30/5/2023 01:06:07.200
GetItemList,30/5/2023 01:18:50.530,30/5/2023 01:18:51.230
ModifyItem,30/5/2023 01:31:41.760,30/5/2023 01:31:52.360
SetDeliveryAddress,30/5/2023 01:44:32.990,30/5/2023 01:45:04.990
GetPaymentList,30/5/2023 01:57:24.220,30/5/2023 01:57:35.820
GetPaymentList,30/5/2023 02:10:15.450,30/5/2023 02:10:48.250
SendNotification,30/5/2023 02:23:06.680,30/5/2023 02:23:25.880
GetOrderList,30/5/2023 02:35:57.910,30/5/2023 02:36:18.910
GetPaymentMethods,30/5/2023 02:48:49.140,30/5/2023 02:48:54.940
GetItem,30/5/2023 03:01:40.370,30/5/2023 03:02:09.870
GetItem,30/5/2023 03:14:31.600,30/5/2023 03:14:58.100
SetPayment,30/5/2023 03:27:22.830,30/5/2023 03:27:45.330
SetPayment,30/5/2023 03:40:14.060,30/5/2023 03:40:17.360
SetDeliveryAddress,30/5/2023 03:53:05.290,30/5/2023 03:53:34.590
GetPaymentList,30/5/2023 04:05:56.520,30/5/2023 04:06:19.920
GetOrderList,30/5/2023 04:18:47.750,30/5/2023 04:19:05.050
SetDeliveryAddress,30/5/2023 04:31:38.980,30/5/2023 04:31:52.680
ModifyItem,30/5/2023 04:44:30.210,30/5/2023 04:44:52.810
GetItemList,30/5/2023 04:57:21.440,30/5/2023 04:57:21.840
Login,30/5/2023 05:10:12.670,30/5/2023 05:10:20.570
GetTrackingData,30/5/2023 05:23:03.900,30/5/2023 05:23:24.200
SetPayment,30/5/2023 05:35:55.130,30/5/2023 05:36:03.030
Login,30/5/2023 05:48:46.360,30/5/2023 05:48:54.260
GetItemList,30/5/2023 06:01:37.590,30/5/2023 06:02:00.690
GetItem,30/5/2023 06:14:28.820,30/5/2023 06:14:47.020
SetPayment,30/5/2023 06:27:20.050,30/5/2023 06:27:30.850
GetItem,30/5/2023 06:40:11.280,30/5/2023 06:40:43.980
GetItemList,30/5/2023 06:53:02.510,30/5/2023 06:53:34.310
GetItemList,30/5/2023 07:05:53.740,30/5/2023 07:05:55.140
ModifyItem,30/5/2023 07:18:44.970,30/5/2023 07:18:52.170
GetPaymentList,30/5/2023 07:31:36.200,30/5/2023 07:31:57.900
SetPayment,30/5/2023 07:44:27.430,30/5/2023 07:44:34.730
SendNotification,30/5/2023 07:57:18.660,30/5/2023 07:57:19.360
SetPayment,30/5/2023 08:10:09.890,30/5/2023 08:10:32.990
GetItem,30/5/2023 08:23:01.120,30/5/2023 08:23:29.520
GetPaymentMethods,30/5/2023 08:35:52.350,30/5/2023 08:36:25.850
GetPaymentList,30/5/2023 08:48:43.580,30/5/2023 08:48:58.780
ModifyItem,30/5/2023 09:01:34.810,30/5/2023 09:01:55.610
GetPaymentList,30/5/2023 09:14:26.040,30/5/2023 09:14:54.740
GetTrackingData,30/5/2023 09:27:17.270,30/5/2023 09:27:23.270
SetPayment,30/5/2023 09:40:08.500,30/5/2023 09:40:24.400
GetItemList,30/5/2023 09:52:59.730,30/5/2023 09:53:18.730
AddItemToOrder,30/5/2023 10:05:50.960,30/5/2023 10:06:13.660
GetPaymentList,30/5/2023 10:18:42.190,30/5/2023 10:19:10.990
ModifyItem,30/5/2023 10:31:33.420,30/5/2023 10:31:43.220
GetPaymentMethods,30/5/2023 10:44:24.650,30/5/2023 10:44:34.850
Login,30/5/2023 10:57:15.880,30/5/2023 10:57:24.080
GetOrder,30/5/2023 11:10:07.110,30/5/2023 11:10:30.710
AddItemToOrder,30/5/2023 11:22:58.340,30/5/2023 11:23:13.540
GetPaymentList,30/5/2023 11:35:49.570,30/5/2023 11:36:12.870
ModifyItem,30/5/2023 11:48:40.800,30/5/2023 11:48:55.700
GetOrderList,30/5/2023 12:01:32.030,30/5/2023 12:01:46.630
GetItem,30/5/2023 12:14:23.260,30/5/2023 12:14:29.160
GetPaymentList,30/5/2023 12:27:14.490,30/5/2023 12:27:15.390
GetTrackingData,30/5/2023 12:40:05.720,30/5/2023 12:40:27.220
GetOrderList,30/5/2023 12:52:56.950,30/5/2023 12:53:17.750
SetPayment,30/5/2023 13:05:48.180,30/5/2023 13:06:02.380
ModifyItem,30/5/2023 13:18:39.410,30/5/2023 13:18:54.010
SetPayment,30/5/2023 13:31:30.640,30/5/2023 13:31:49.240
GetOrderList,30/5/2023 13:44:21.870,30/5/2023 13:44:25.870
SendNotification,30/5/2023 13:57:13.100,30/5/2023 13:57:43.600
AddItemToOrder,30/5/2023 14:10:04.330,30/5/2023 14:10:29.330
Login,30/5/2023 14:22:55.560,30/5/2023 14:23:15.760
ModifyOrder,30/5/2023 14:35:46.790,30/5/2023 14:36:13.390
SetDeliveryAddress,30/5/2023 14:48:38.020,30/5/2023 14:48:57.120
GetOrderList,30/5/2023 15:01:29.250,30/5/2023 15:01:41.750
GetOrderList,30/5/2023 15:14:20.480,30/5/2023 15:14:52.280
GetItem,30/5/2023 15:27:11.710,30/5/2023 15:27:41.210
GetOrderList,30/5/2023 15:40:02.940,30/5/2023 15:40:18.840
GetItemList,30/5/2023 15:52:54.170,30/5/2023 15:53:02.170
GetItemList,30/5/2023 16:05:45.400,30/5/2023 16:06:12.400
SetDeliveryAddress,30/5/2023 16:18:36.630,30/5/2023 16:18:45.830
GetItemList,30/5/2023 16:31:27.860,30/5/2023 16:31:51.860
GetPaymentMethods,30/5/2023 16:44:19.090,30/5/2023 16:44:29.690
AddItemToOrder,30/5/2023 16:57:10.320,30/5/2023 16:57:31.720
SetDeliveryAddress,30/5/2023 17:10:01.550,30/5/2023 17:10:35.150
GetPaymentMethods,30/5/2023 17:22:52.780,30/5/2023 17:23:15.180
GetItem,30/5/2023 17:35:44.010,30/5/2023 17:36:17.110
ModifyItem,30/5/2023 17:48:35.240,30/5/2023 17:48:47.840
GetTrackingData,30/5/2023 18:01:26.470,30/5/2023 18:01:33.670
GetTrackingData,30/5/2023 18:14:17.700,30/5/2023 18:14:34.300
ModifyItem,30/5/2023 18:27:08.930,30/5/2023 18:27:29.430
ModifyItem,30/5/2023 18:40:00.160,30/5/2023 18:40:04.060
GetPaymentMethods,30/5/2023 18:52:51.390,30/5/2023 18:53:17.190
AddItemToOrder,30/5/2023 19:05:42.620,30/5/2023 19:06:15.020
ModifyOrder,30/5/2023 19:18:33.850,30/5/2023 19:18:51.650
GetPaymentMethods,30/5/2023 19:31:25.080,30/5/2023 19:31:33.980
SetDeliveryAddress,30/5/2023 19:44:16.310,30/5/2023 19:44:34.810
GetPaymentMethods,30/5/2023 19:57:07.540,30/5/2023 19:57:15.940
GetPaymentMethods,30/5/2023 20:09:58.770,30/5/2023 20:10:11.570
ModifyOrder,30/5/2023 20:22:50.000,30/5/2023 20:23:03.300
GetPaymentList,30/5/2023 20:35:41.230,30/5/2023 20:36:02.530
Login,30/5/2023 20:48:32.460,30/5/2023 20:49:03.060
ModifyOrder,30/5/2023 21:01:23.690,30/5/2023 21:01:38.290
ModifyItem,30/5/2023 21:14:14.920,30/5/2023 21:14:32.620
GetOrderList,30/5/2023 21:27:06.150,30/5/2023 21:27:29.250
GetOrder,30/5/2023 21:39:57.380,30/5/2023 21:40:05.280
GetOrder,30/5/2023 21:52:48.610,30/5/2023 21:52:57.510
GetItem,30/5/2023 22:05:39.840,30/5/2023 22:06:09.140
ModifyOrder,30/5/2023 22:18:31.070,30/5/2023 22:18:56.970
GetItemList,30/5/2023 22:31:22.300,30/5/2023 22:31:27.700
GetItemList,30/5/2023 22:44:13.530,30/5/2023 22:44:33.430
SendNotification,30/5/2023 22:57:04.760,30/5/2023 22:57:22.760
ModifyOrder,30/5/2023 23:09:55.990,30/5/2023 23:10:08.590
GetPaymentList,30/5/2023 23:22:47.220,30/5/2023 23:23:09.620
ModifyOrder,30/5/2023 23:35:38.450,30/5/2023 23:35:42.950
ModifyOrder,30/5/2023 23:48:29.680,30/5/2023 23:48:46.580
GetOrder,31/5/2023 00:01:20.910,31/5/2023 00:01:36.910
Login,31/5/2023 00:14:12.140,31/5/2023 00:14:22.540
ModifyOrder,31/5/2023 00:27:03.370,31/5/2023 00:27:28.370
Login,31/5/2023 00:39:54.600,31/5/2023 00:40:21.400
ModifyOrder,31/5/2023 00:52:45.830,31/5/2023 00:52:50.530
GetPaymentMethods,31/5/2023 01:05:37.060,31/5/2023 01:06:05.860
GetOrderList,31/5/2023 01:18:28.290,31/5/2023 01:18:35.890
ModifyOrder,31/5/2023 01:31:19.520,31/5/2023 01:31:32.820
Login,31/5/2023 01:44:10.750,31/5/2023 01:44:22.750
ModifyOrder,31/5/2023 01:57:01.980,31/5/2023 01:57:18.080
SetPayment,31/5/2023 02:09:53.210,31/5/2023 02:10:02.510
GetItemList,31/5/2023 02:22:44.440,31/5/2023 02:23:05.740
Login,31/5/2023 02:35:35.670,31/5/2023 02:35:45.870
GetItem,31/5/2023 02:48:26.900,31/5/2023 02:48:55.600
GetOrderList,31/5/2023 03:01:18.130,31/5/2023 03:01:43.030
ModifyItem,31/5/2023 03:14:09.360,31/5/2023 03:14:12.060
GetItemList,31/5/2023 03:27:00.590,31/5/2023 03:27:02.190
GetItemList,31/5/2023 03:39:51.820,31/5/2023 03:40:14.520
GetItemList,31/5/2023 03:52:43.050,31/5/2023 03:53:12.750
SetPayment,31/5/2023 04:05:34.280,31/5/2023 04:05:45.080
ModifyItem,31/5/2023 04:18:25.510,31/5/2023 04:18:26.410
GetTrackingData,31/5/2023 04:31:16.740,31/5/2023 04:31:29.040
GetPaymentList,31/5/2023 04:44:07.970,31/5/2023 04:44:36.370
ModifyItem,31/5/2023 04:56:59.200,31/5/2023 04:57:20.100
Login,31/5/2023 05:09:50.430,31/5/2023 05:10:17.930
AddItemToOrder,31/5/2023 05:22:41.660,31/5/2023 05:23:08.460
AddItemToOrder,31/5/2023 05:35:32.890,31/5/2023 05:35:35.890
SetPayment,31/5/2023 05:48:24.120,31/5/2023 05:48:56.720
GetTrackingData,31/5/2023 06:01:15.350,31/5/2023 06:01:23.750
GetItemList,31/5/2023 06:14:06.580,31/5/2023 06:14:31.980
SetDeliveryAddress,31/5/2023 06:26:57.810,31/5/2023 06:27:00.010
GetOrderList,31/5/2023 06:39:49.040,31/5/2023 06:40:10.040
GetItemList,31/5/2023 06:52:40.270,31/5/2023 06:52:52.970
GetOrderList,31/5/2023 07:05:31.500,31/5/2023 07:05:45.500
GetPaymentMethods,31/5/2023 07:18:22.730,31/5/2023 07:18:36.630
ModifyItem,31/5/2023 07:31:13.960,31/5/2023 07:31:17.260
GetOrder,31/5/2023 07:44:05.190,31/5/2023 07:44:34.090
GetOrderList,31/5/2023 07:56:56.420,31/5/2023 07:57:23.320
ModifyOrder,31/5/2023 08:09:47.650,31/5/2023 08:09:48.450
GetOrder,31/5/2023 08:22:38.880,31/5/2023 08:22:40.980
GetOrder,31/5/2023 08:35:30.110,31/5/2023 08:35:32.710
GetOrder,31/5/2023 08:48:21.340,31/5/2023 08:48:37.640
GetPaymentList,31/5/2023 09:01:12.570,31/5/2023 09:01:28.470
ModifyItem,31/5/2023 09:14:03.800,31/5/2023 09:14:24.400
GetPaymentMethods,31/5/2023 09:26:55.030,31/5/2023 09:27:21.530
ModifyItem,31/5/2023 09:39:46.260,31/5/2023 09:40:10.760
ModifyOrder,31/5/2023 09:52:37.490,31/5/2023 09:52:51.490
Login,31/5/2023 10:05:28.720,31/5/2023 10:05:34.520
SendNotification,31/5/2023 10:18:19.950,31/5/2023 10:18:35.350
SendNotification,31/5/2023 10:31:11.180,31/5/2023 10:31:24.580
