Operation,Request time,Response time
AddItemToOrder,10/3/2023 07:39:29.611,10/3/2023 07:39:37.311
GetPaymentMethods,10/3/2023 07:52:20.841,10/3/2023 07:52:32.241
Login,10/3/2023 08:05:12.071,10/3/2023 08:05:57.571
ModifyItem,10/3/2023 08:18:03.301,10/3/2023 08:18:44.701
ModifyOrder,10/3/2023 08:30:54.531,10/3/2023 08:32:56.931
GetTrackingData,10/3/2023 08:43:45.761,10/3/2023 08:44:02.361
GetPaymentMethods,10/3/2023 08:56:36.991,10/3/2023 08:56:47.491
GetItemList,10/3/2023 09:09:28.221,10/3/2023 09:09:54.621
GetItem,10/3/2023 09:22:19.451,10/3/2023 09:22:39.051
GetItem,10/3/2023 09:35:10.681,10/3/2023 09:36:00.181
GetTrackingData,10/3/2023 09:48:01.911,10/3/2023 09:48:48.611
GetItem,10/3/2023 10:00:53.141,10/3/2023 10:01:14.241
GetItem,10/3/2023 10:13:44.371,10/3/2023 10:14:09.171
SetDeliveryAddress,10/3/2023 10:26:35.601,10/3/2023 10:27:14.901
ModifyOrder,10/3/2023 10:39:26.831,10/3/2023 10:40:09.731
SetDeliveryAddress,10/3/2023 10:52:18.061,10/3/2023 10:52:23.761
GetPaymentList,10/3/2023 11:05:09.291,10/3/2023 11:05:23.691
Login,10/3/2023 11:18:00.521,10/3/2023 11:18:34.521
GetTrackingData,10/3/2023 11:30:51.751,10/3/2023 11:31:03.951
Login,10/3/2023 11:43:42.981,10/3/2023 11:43:43.181
AddItemToOrder,10/3/2023 11:56:34.211,10/3/2023 11:57:08.411
GetItem,10/3/2023 12:09:25.441,10/3/2023 12:09:51.241
GetOrder,10/3/2023 12:22:16.671,10/3/2023 12:22:17.671
GetItem,10/3/2023 12:35:07.901,10/3/2023 12:35:30.101
GetItemList,10/3/2023 12:47:59.131,10/3/2023 12:48:41.031
ModifyOrder,10/3/2023 13:00:50.361,10/3/2023 13:01:45.861
SetPayment,10/3/2023 13:13:41.591,10/3/2023 13:14:12.291
ModifyItem,10/3/2023 13:26:32.821,10/3/2023 13:29:11.221
GetItemList,10/3/2023 13:39:24.051,10/3/2023 13:39:44.751
AddItemToOrder,10/3/2023 13:52:15.281,10/3/2023 13:52:26.581
SetDeliveryAddress,10/3/2023 14:05:06.511,10/3/2023 14:05:39.811
GetPaymentMethods,10/3/2023 14:17:57.741,10/3/2023 14:18:19.641
Login,10/3/2023 14:30:48.971,10/3/2023 14:30:54.471
SetDeliveryAddress,10/3/2023 14:43:40.201,10/3/2023 14:43:42.001
GetPaymentMethods,10/3/2023 14:56:31.431,10/3/2023 14:57:07.331
GetOrder,10/3/2023 15:09:22.661,10/3/2023 15:09:23.761
ModifyOrder,10/3/2023 15:22:13.891,10/3/2023 15:24:47.791
GetPaymentList,10/3/2023 15:35:05.121,10/3/2023 15:35:06.321
GetItemList,10/3/2023 15:47:56.351,10/3/2023 15:48:08.551
SendNotification,10/3/2023 16:00:47.581,10/3/2023 16:00:57.181
GetPaymentList,10/3/2023 16:13:38.811,10/3/2023 16:14:13.611
ModifyOrder,10/3/2023 16:26:30.041,10/3/2023 16:27:44.941
GetItem,10/3/2023 16:39:21.271,10/3/2023 16:39:48.871
AddItemToOrder,10/3/2023 16:52:12.501,10/3/2023 16:52:56.001
GetOrder,10/3/2023 17:05:03.731,10/3/2023 17:05:09.231
AddItemToOrder,10/3/2023 17:17:54.961,10/3/2023 17:18:43.261
GetOrder,10/3/2023 17:30:46.191,10/3/2023 17:31:12.291
GetTrackingData,10/3/2023 17:43:37.421,10/3/2023 17:44:16.721
GetItemList,10/3/2023 17:56:28.651,10/3/2023 17:56:48.551
GetItem,10/3/2023 18:09:19.881,10/3/2023 18:09:35.881
ModifyOrder,10/3/2023 18:22:11.111,10/3/2023 18:23:04.611
ModifyItem,10/3/2023 18:35:02.341,10/3/2023 18:36:04.941
GetPaymentMethods,10/3/2023 18:47:53.571,10/3/2023 18:48:30.871
GetOrder,10/3/2023 19:00:44.801,10/3/2023 19:01:11.001
GetItemList,10/3/2023 19:13:36.031,10/3/2023 19:13:57.831
GetPaymentList,10/3/2023 19:26:27.261,10/3/2023 19:26:42.161
SendNotification,10/3/2023 19:39:18.491,10/3/2023 19:39:34.491
GetOrder,10/3/2023 19:52:09.721,10/3/2023 19:52:14.221
GetPaymentList,10/3/2023 20:05:00.951,10/3/2023 20:05:27.951
SetPayment,10/3/2023 20:17:52.181,10/3/2023 20:17:58.181
GetPaymentMethods,10/3/2023 20:30:43.411,10/3/2023 20:31:21.411
GetPaymentMethods,10/3/2023 20:43:34.641,10/3/2023 20:44:24.241
SendNotification,10/3/2023 20:56:25.871,10/3/2023 20:56:39.771
GetItem,10/3/2023 21:09:17.101,10/3/2023 21:09:19.401
GetItem,10/3/2023 21:22:08.331,10/3/2023 21:22:25.831
ModifyOrder,10/3/2023 21:34:59.561,10/3/2023 21:35:26.461
SetDeliveryAddress,10/3/2023 21:47:50.791,10/3/2023 21:48:23.491
ModifyItem,10/3/2023 22:00:42.021,10/3/2023 22:02:57.321
AddItemToOrder,10/3/2023 22:13:33.251,10/3/2023 22:14:05.951
SetDeliveryAddress,10/3/2023 22:26:24.481,10/3/2023 22:26:43.181
GetItemList,10/3/2023 22:39:15.711,10/3/2023 22:39:28.011
GetPaymentList,10/3/2023 22:52:06.941,10/3/2023 22:52:38.941
GetTrackingData,10/3/2023 23:04:58.171,10/3/2023 23:05:21.271
GetItem,10/3/2023 23:17:49.401,10/3/2023 23:18:29.701
GetOrderList,10/3/2023 23:30:40.631,10/3/2023 23:31:28.531
GetItemList,10/3/2023 23:43:31.861,10/3/2023 23:43:44.261
ModifyItem,10/3/2023 23:56:23.091,10/3/2023 23:57:48.191
Login,11/3/2023 00:09:14.321,11/3/2023 00:09:20.021
GetOrder,11/3/2023 00:22:05.551,11/3/2023 00:22:21.751
SendNotification,11/3/2023 00:34:56.781,11/3/2023 00:35:32.181
GetOrderList,11/3/2023 00:47:48.011,11/3/2023 00:47:48.411
SendNotification,11/3/2023 01:00:39.241,11/3/2023 01:00:52.641
GetItem,11/3/2023 01:13:30.471,11/3/2023 01:13:31.371
GetPaymentList,11/3/2023 01:26:21.701,11/3/2023 01:26:52.701
GetPaymentList,11/3/2023 01:39:12.931,11/3/2023 01:39:13.831
GetTrackingData,11/3/2023 01:52:04.161,11/3/2023 01:52:17.661
ModifyItem,11/3/2023 02:04:55.391,11/3/2023 02:05:08.291
SendNotification,11/3/2023 02:17:46.621,11/3/2023 02:18:35.721
GetOrderList,11/3/2023 02:30:37.851,11/3/2023 02:30:52.551
GetTrackingData,11/3/2023 02:43:29.081,11/3/2023 02:43:53.481
GetItem,11/3/2023 02:56:20.311,11/3/2023 02:56:30.411
GetOrder,11/3/2023 03:09:11.541,11/3/2023 03:09:14.241
Login,11/3/2023 03:22:02.771,11/3/2023 03:22:38.771
SetPayment,11/3/2023 03:34:54.001,11/3/2023 03:35:33.801
GetPaymentList,11/3/2023 03:47:45.231,11/3/2023 03:47:45.731
GetPaymentList,11/3/2023 04:00:36.461,11/3/2023 04:01:10.461
Login,11/3/2023 04:13:27.691,11/3/2023 04:13:39.391
ModifyItem,11/3/2023 04:26:18.921,11/3/2023 04:27:19.721
SetDeliveryAddress,11/3/2023 04:39:10.151,11/3/2023 04:39:37.851
SetDeliveryAddress,11/3/2023 04:52:01.381,11/3/2023 04:52:18.181
GetPaymentList,11/3/2023 05:04:52.611,11/3/2023 05:04:55.011
ModifyItem,11/3/2023 05:17:43.841,11/3/2023 05:18:37.741
GetItem,11/3/2023 05:30:35.071,11/3/2023 05:31:05.171
Login,11/3/2023 05:43:26.301,11/3/2023 05:44:09.001
ModifyItem,11/3/2023 05:56:17.531,11/3/2023 05:58:31.231
GetPaymentMethods,11/3/2023 06:09:08.761,11/3/2023 06:09:21.061
AddItemToOrder,11/3/2023 06:21:59.991,11/3/2023 06:22:32.091
ModifyItem,11/3/2023 06:34:51.221,11/3/2023 06:35:07.221
AddItemToOrder,11/3/2023 06:47:42.451,11/3/2023 06:47:49.051
GetTrackingData,11/3/2023 07:00:33.681,11/3/2023 07:00:48.481
GetItemList,11/3/2023 07:13:24.911,11/3/2023 07:13:46.611
GetPaymentList,11/3/2023 07:26:16.141,11/3/2023 07:26:39.941
SendNotification,11/3/2023 07:39:07.371,11/3/2023 07:39:13.771
GetPaymentList,11/3/2023 07:51:58.601,11/3/2023 07:52:38.601
GetPaymentMethods,11/3/2023 08:04:49.831,11/3/2023 08:04:51.931
GetTrackingData,11/3/2023 08:17:41.061,11/3/2023 08:18:14.261
GetOrderList,11/3/2023 08:30:32.291,11/3/2023 08:30:35.191
Login,11/3/2023 08:43:23.521,11/3/2023 08:43:44.521
GetItemList,11/3/2023 08:56:14.751,11/3/2023 08:56:22.551
GetTrackingData,11/3/2023 09:09:05.981,11/3/2023 09:09:45.681
AddItemToOrder,11/3/2023 09:21:57.211,11/3/2023 09:22:05.011
Login,11/3/2023 09:34:48.441,11/3/2023 09:35:33.641
GetTrackingData,11/3/2023 09:47:39.671,11/3/2023 09:48:24.971
AddItemToOrder,11/3/2023 10:00:30.901,11/3/2023 10:00:54.401
AddItemToOrder,11/3/2023 10:13:22.131,11/3/2023 10:13:28.331
GetPaymentList,11/3/2023 10:26:13.361,11/3/2023 10:26:47.161
GetOrderList,11/3/2023 10:39:04.591,11/3/2023 10:39:53.191
ModifyOrder,11/3/2023 10:51:55.821,11/3/2023 10:52:28.021
SetPayment,11/3/2023 11:04:47.051,11/3/2023 11:05:35.351
GetItem,11/3/2023 11:17:38.281,11/3/2023 11:17:49.581
GetTrackingData,11/3/2023 11:30:29.511,11/3/2023 11:30:36.811
GetOrderList,11/3/2023 11:43:20.741,11/3/2023 11:43:59.441
AddItemToOrder,11/3/2023 11:56:11.971,11/3/2023 11:56:49.371
GetTrackingData,11/3/2023 12:09:03.201,11/3/2023 12:09:13.401
SendNotification,11/3/2023 12:21:54.431,11/3/2023 12:22:27.131
AddItemToOrder,11/3/2023 12:34:45.661,11/3/2023 12:35:20.161
GetOrderList,11/3/2023 12:47:36.891,11/3/2023 12:48:15.191
GetOrder,11/3/2023 13:00:28.121,11/3/2023 13:00:32.921
GetPaymentList,11/3/2023 13:13:19.351,11/3/2023 13:13:45.451
GetOrder,11/3/2023 13:26:10.581,11/3/2023 13:26:55.681
ModifyOrder,11/3/2023 13:39:01.811,11/3/2023 13:40:36.211
Login,11/3/2023 13:51:53.041,11/3/2023 13:52:25.041
GetOrder,11/3/2023 14:04:44.271,11/3/2023 14:05:19.771
SetPayment,11/3/2023 14:17:35.501,11/3/2023 14:17:42.401
AddItemToOrder,11/3/2023 14:30:26.731,11/3/2023 14:30:41.731
GetOrder,11/3/2023 14:43:17.961,11/3/2023 14:43:39.661
SetDeliveryAddress,11/3/2023 14:56:09.191,11/3/2023 14:56:40.791
GetItemList,11/3/2023 15:09:00.421,11/3/2023 15:09:18.121
GetItem,11/3/2023 15:21:51.651,11/3/2023 15:22:16.751
SetDeliveryAddress,11/3/2023 15:34:42.881,11/3/2023 15:35:25.781
SetDeliveryAddress,11/3/2023 15:47:34.111,11/3/2023 15:47:46.811
ModifyOrder,11/3/2023 16:00:25.341,11/3/2023 16:01:19.041
GetItem,11/3/2023 16:13:16.571,11/3/2023 16:13:20.771
ModifyOrder,11/3/2023 16:26:07.801,11/3/2023 16:27:23.101
GetItem,11/3/2023 16:38:59.031,11/3/2023 16:39:29.231
SendNotification,11/3/2023 16:51:50.261,11/3/2023 16:52:36.761
GetPaymentMethods,11/3/2023 17:04:41.491,11/3/2023 17:04:52.691
GetOrder,11/3/2023 17:17:32.721,11/3/2023 17:18:01.121
AddItemToOrder,11/3/2023 17:30:23.951,11/3/2023 17:30:37.651
GetOrderList,11/3/2023 17:43:15.181,11/3/2023 17:43:46.581
GetPaymentList,11/3/2023 17:56:06.411,11/3/2023 17:56:48.211
GetItemList,11/3/2023 18:08:57.641,11/3/2023 18:08:59.641
ModifyOrder,11/3/2023 18:21:48.871,11/3/2023 18:22:02.071
GetOrderList,11/3/2023 18:34:40.101,11/3/2023 18:35:01.901
GetItemList,11/3/2023 18:47:31.331,11/3/2023 18:47:50.531
GetOrderList,11/3/2023 19:00:22.561,11/3/2023 19:01:06.361
GetPaymentList,11/3/2023 19:13:13.791,11/3/2023 19:13:17.491
Login,11/3/2023 19:26:05.021,11/3/2023 19:26:05.921
GetPaymentList,11/3/2023 19:38:56.251,11/3/2023 19:39:18.751
Login,11/3/2023 19:51:47.481,11/3/2023 19:52:27.481
ModifyOrder,11/3/2023 20:04:38.711,11/3/2023 20:05:00.911
SendNotification,11/3/2023 20:17:29.941,11/3/2023 20:17:37.541
SendNotification,11/3/2023 20:30:21.171,11/3/2023 20:30:48.371
GetTrackingData,11/3/2023 20:43:12.401,11/3/2023 20:43:51.401
GetPaymentMethods,11/3/2023 20:56:03.631,11/3/2023 20:56:40.231
GetTrackingData,11/3/2023 21:08:54.861,11/3/2023 21:09:27.761
AddItemToOrder,11/3/2023 21:21:46.091,11/3/2023 21:22:32.591
GetOrderList,11/3/2023 21:34:37.321,11/3/2023 21:35:14.621
Login,11/3/2023 21:47:28.551,11/3/2023 21:47:43.151
SetPayment,11/3/2023 22:00:19.781,11/3/2023 22:00:52.981
GetOrder,11/3/2023 22:13:11.011,11/3/2023 22:13:34.311
SetPayment,11/3/2023 22:26:02.241,11/3/2023 22:26:22.941
GetTrackingData,11/3/2023 22:38:53.471,11/3/2023 22:39:16.471
ModifyItem,11/3/2023 22:51:44.701,11/3/2023 22:51:46.701
SendNotification,11/3/2023 23:04:35.931,11/3/2023 23:05:10.631
ModifyItem,11/3/2023 23:17:27.161,11/3/2023 23:17:39.561
ModifyItem,11/3/2023 23:30:18.391,11/3/2023 23:30:22.591
GetOrder,11/3/2023 23:43:09.621,11/3/2023 23:43:24.121
GetOrder,11/3/2023 23:56:00.851,11/3/2023 23:56:10.151
AddItemToOrder,12/3/2023 00:08:52.081,12/3/2023 00:09:21.681
GetPaymentMethods,12/3/2023 00:21:43.311,12/3/2023 00:21:47.911
GetPaymentMethods,12/3/2023 00:34:34.541,12/3/2023 00:35:24.541
AddItemToOrder,12/3/2023 00:47:25.771,12/3/2023 00:47:39.871
GetPaymentMethods,12/3/2023 01:00:17.001,12/3/2023 01:00:27.101
Login,12/3/2023 01:13:08.231,12/3/2023 01:13:33.731
GetPaymentMethods,12/3/2023 01:25:59.461,12/3/2023 01:26:06.261
ModifyOrder,12/3/2023 01:38:50.691,12/3/2023 01:39:46.891
Login,12/3/2023 01:51:41.921,12/3/2023 01:52:09.021
GetItemList,12/3/2023 02:04:33.151,12/3/2023 02:05:22.151
AddItemToOrder,12/3/2023 02:17:24.381,12/3/2023 02:17:44.781
GetPaymentList,12/3/2023 02:30:15.611,12/3/2023 02:30:42.011
ModifyItem,12/3/2023 02:43:06.841,12/3/2023 02:45:11.741
GetPaymentList,12/3/2023 02:55:58.071,12/3/2023 02:56:32.471
SetPayment,12/3/2023 03:08:49.301,12/3/2023 03:09:25.801
GetPaymentMethods,12/3/2023 03:21:40.531,12/3/2023 03:22:06.731
GetPaymentMethods,12/3/2023 03:34:31.761,12/3/2023 03:35:12.261
GetPaymentList,12/3/2023 03:47:22.991,12/3/2023 03:47:43.291
GetPaymentList,12/3/2023 04:00:14.221,12/3/2023 04:00:41.121
GetItem,12/3/2023 04:13:05.451,12/3/2023 04:13:35.551
GetPaymentList,12/3/2023 04:25:56.681,12/3/2023 04:26:03.481
ModifyItem,12/3/2023 04:38:47.911,12/3/2023 04:40:49.711
AddItemToOrder,12/3/2023 04:51:39.141,12/3/2023 04:51:39.841
GetTrackingData,12/3/2023 05:04:30.371,12/3/2023 05:05:04.171
GetItemList,12/3/2023 05:17:21.601,12/3/2023 05:18:03.201
AddItemToOrder,12/3/2023 05:30:12.831,12/3/2023 05:30:43.631
GetOrderList,12/3/2023 05:43:04.061,12/3/2023 05:43:04.861
GetItemList,12/3/2023 05:55:55.291,12/3/2023 05:56:41.191
SetDeliveryAddress,12/3/2023 06:08:46.521,12/3/2023 06:09:09.321
GetItem,12/3/2023 06:21:37.751,12/3/2023 06:21:55.851
GetItem,12/3/2023 06:34:28.981,12/3/2023 06:35:11.081
SendNotification,12/3/2023 06:47:20.211,12/3/2023 06:47:53.711
SendNotification,12/3/2023 07:00:11.441,12/3/2023 07:00:22.141
GetItemList,12/3/2023 07:13:02.671,12/3/2023 07:13:21.471
SendNotification,12/3/2023 07:25:53.901,12/3/2023 07:26:11.201
ModifyItem,12/3/2023 07:38:45.131,12/3/2023 07:40:36.531
GetTrackingData,12/3/2023 07:51:36.361,12/3/2023 07:52:05.161
SendNotification,12/3/2023 08:04:27.591,12/3/2023 08:04:41.791
SetDeliveryAddress,12/3/2023 08:17:18.821,12/3/2023 08:17:54.821
SendNotification,12/3/2023 08:30:10.051,12/3/2023 08:30:40.651
AddItemToOrder,12/3/2023 08:43:01.281,12/3/2023 08:43:31.481
GetOrder,12/3/2023 08:55:52.511,12/3/2023 08:55:59.211
GetTrackingData,12/3/2023 09:08:43.741,12/3/2023 09:09:32.341
SetDeliveryAddress,12/3/2023 09:21:34.971,12/3/2023 09:21:50.671
ModifyOrder,12/3/2023 09:34:26.201,12/3/2023 09:35:12.701
Login,12/3/2023 09:47:17.431,12/3/2023 09:48:02.331
AddItemToOrder,12/3/2023 10:00:08.661,12/3/2023 10:00:16.261
GetOrderList,12/3/2023 10:12:59.891,12/3/2023 10:13:06.391
GetOrder,12/3/2023 10:25:51.121,12/3/2023 10:26:08.721
Login,12/3/2023 10:38:42.351,12/3/2023 10:38:49.051
Login,12/3/2023 10:51:33.581,12/3/2023 10:51:36.281
GetOrder,12/3/2023 11:04:24.811,12/3/2023 11:05:01.311
GetOrder,12/3/2023 11:17:16.041,12/3/2023 11:17:30.141
Login,12/3/2023 11:30:07.271,12/3/2023 11:30:08.671
GetItemList,12/3/2023 11:42:58.501,12/3/2023 11:43:06.801
GetTrackingData,12/3/2023 11:55:49.731,12/3/2023 11:56:02.131
GetOrder,12/3/2023 12:08:40.961,12/3/2023 12:08:58.161
GetItemList,12/3/2023 12:21:32.191,12/3/2023 12:22:10.391
ModifyOrder,12/3/2023 12:34:23.421,12/3/2023 12:34:42.321
SetPayment,12/3/2023 12:47:14.651,12/3/2023 12:47:19.251
AddItemToOrder,12/3/2023 13:00:05.881,12/3/2023 13:00:21.381
GetOrder,12/3/2023 13:12:57.111,12/3/2023 13:13:41.011
SetDeliveryAddress,12/3/2023 13:25:48.341,12/3/2023 13:26:10.841
ModifyOrder,12/3/2023 13:38:39.571,12/3/2023 13:38:49.371
GetPaymentMethods,12/3/2023 13:51:30.801,12/3/2023 13:52:19.301
GetPaymentList,12/3/2023 14:04:22.031,12/3/2023 14:04:40.631
GetOrder,12/3/2023 14:17:13.261,12/3/2023 14:17:50.261
GetItem,12/3/2023 14:30:04.491,12/3/2023 14:30:40.591
GetOrderList,12/3/2023 14:42:55.721,12/3/2023 14:43:24.021
SendNotification,12/3/2023 14:55:46.951,12/3/2023 14:56:05.251
Login,12/3/2023 15:08:38.181,12/3/2023 15:09:07.881
ModifyItem,12/3/2023 15:21:29.411,12/3/2023 15:21:58.311
GetTrackingData,12/3/2023 15:34:20.641,12/3/2023 15:34:56.641
ModifyOrder,12/3/2023 15:47:11.871,12/3/2023 15:49:19.671
SetDeliveryAddress,12/3/2023 16:00:03.101,12/3/2023 16:00:17.301
GetOrder,12/3/2023 16:12:54.331,12/3/2023 16:13:41.231
SetPayment,12/3/2023 16:25:45.561,12/3/2023 16:25:50.961
AddItemToOrder,12/3/2023 16:38:36.791,12/3/2023 16:38:39.091
SetPayment,12/3/2023 16:51:28.021,12/3/2023 16:52:11.221
ModifyItem,12/3/2023 17:04:19.251,12/3/2023 17:06:52.551
GetItem,12/3/2023 17:17:10.481,12/3/2023 17:17:27.881
GetPaymentMethods,12/3/2023 17:30:01.711,12/3/2023 17:30:13.311
SetDeliveryAddress,12/3/2023 17:42:52.941,12/3/2023 17:43:03.041
ModifyItem,12/3/2023 17:55:44.171,12/3/2023 17:56:24.171
GetItemList,12/3/2023 18:08:35.401,12/3/2023 18:08:48.201
AddItemToOrder,12/3/2023 18:21:26.631,12/3/2023 18:22:16.031
GetPaymentMethods,12/3/2023 18:34:17.861,12/3/2023 18:34:58.161
GetPaymentList,12/3/2023 18:47:09.091,12/3/2023 18:47:53.591
ModifyOrder,12/3/2023 19:00:00.321,12/3/2023 19:00:45.621
SetDeliveryAddress,12/3/2023 19:12:51.551,12/3/2023 19:13:19.351
GetOrder,12/3/2023 19:25:42.781,12/3/2023 19:26:12.581
GetOrderList,12/3/2023 19:38:34.011,12/3/2023 19:39:08.311
SetDeliveryAddress,12/3/2023 19:51:25.241,12/3/2023 19:51:58.241
GetPaymentMethods,12/3/2023 20:04:16.471,12/3/2023 20:04:18.471
AddItemToOrder,12/3/2023 20:17:07.701,12/3/2023 20:17:18.601
GetOrder,12/3/2023 20:29:58.931,12/3/2023 20:30:48.431
GetOrder,12/3/2023 20:42:50.161,12/3/2023 20:43:00.561
ModifyOrder,12/3/2023 20:55:41.391,12/3/2023 20:58:20.991
SetPayment,12/3/2023 21:08:32.621,12/3/2023 21:09:01.821
AddItemToOrder,12/3/2023 21:21:23.851,12/3/2023 21:21:39.451
GetItem,12/3/2023 21:34:15.081,12/3/2023 21:34:27.781
GetOrderList,12/3/2023 21:47:06.311,12/3/2023 21:47:50.111
GetItem,12/3/2023 21:59:57.541,12/3/2023 22:00:37.541
ModifyItem,12/3/2023 22:12:48.771,12/3/2023 22:15:13.271
GetOrderList,12/3/2023 22:25:40.001,12/3/2023 22:26:01.901
GetOrder,12/3/2023 22:38:31.231,12/3/2023 22:39:07.931
SendNotification,12/3/2023 22:51:22.461,12/3/2023 22:51:40.661
Login,12/3/2023 23:04:13.691,12/3/2023 23:04:53.691
GetOrderList,12/3/2023 23:17:04.921,12/3/2023 23:17:09.721
GetOrder,12/3/2023 23:29:56.151,12/3/2023 23:30:09.251
GetItemList,12/3/2023 23:42:47.381,12/3/2023 23:43:05.581
GetItemList,12/3/2023 23:55:38.611,12/3/2023 23:55:41.511
SendNotification,13/3/2023 00:08:29.841,13/3/2023 00:09:13.741
AddItemToOrder,13/3/2023 00:21:21.071,13/3/2023 00:21:33.271
SendNotification,13/3/2023 00:34:12.301,13/3/2023 00:34:46.301
ModifyOrder,13/3/2023 00:47:03.531,13/3/2023 00:48:51.831
GetItem,13/3/2023 00:59:54.761,13/3/2023 01:00:28.861
SetPayment,13/3/2023 01:12:45.991,13/3/2023 01:12:58.891
SetPayment,13/3/2023 01:25:37.221,13/3/2023 01:25:56.221
SendNotification,13/3/2023 01:38:28.451,13/3/2023 01:38:42.351
GetItem,13/3/2023 01:51:19.681,13/3/2023 01:51:47.881
ModifyItem,13/3/2023 02:04:10.911,13/3/2023 02:05:09.211
GetPaymentList,13/3/2023 02:17:02.141,13/3/2023 02:17:39.641
GetPaymentMethods,13/3/2023 02:29:53.371,13/3/2023 02:30:17.971
GetOrder,13/3/2023 02:42:44.601,13/3/2023 02:43:04.301
GetOrderList,13/3/2023 02:55:35.831,13/3/2023 02:55:50.031
GetItem,13/3/2023 03:08:27.061,13/3/2023 03:08:52.261
GetItem,13/3/2023 03:21:18.291,13/3/2023 03:21:50.391
GetOrder,13/3/2023 03:34:09.521,13/3/2023 03:34:31.221
GetPaymentMethods,13/3/2023 03:47:00.751,13/3/2023 03:47:46.351
Login,13/3/2023 03:59:51.981,13/3/2023 04:00:13.081
GetPaymentList,13/3/2023 04:12:43.211,13/3/2023 04:12:56.711
GetOrderList,13/3/2023 04:25:34.441,13/3/2023 04:26:22.441
GetPaymentMethods,13/3/2023 04:38:25.671,13/3/2023 04:38:34.171
ModifyItem,13/3/2023 04:51:16.901,13/3/2023 04:52:18.101
GetItem,13/3/2023 05:04:08.131,13/3/2023 05:04:28.131
SetDeliveryAddress,13/3/2023 05:16:59.361,13/3/2023 05:17:28.961
GetOrder,13/3/2023 05:29:50.591,13/3/2023 05:30:27.391
GetItem,13/3/2023 05:42:41.821,13/3/2023 05:43:00.021
Login,13/3/2023 05:55:33.051,13/3/2023 05:56:03.051
Login,13/3/2023 06:08:24.281,13/3/2023 06:08:46.881
SendNotification,13/3/2023 06:21:15.511,13/3/2023 06:21:54.111
GetItem,13/3/2023 06:34:06.741,13/3/2023 06:34:50.341
AddItemToOrder,13/3/2023 06:46:57.971,13/3/2023 06:47:33.571
ModifyItem,13/3/2023 06:59:49.201,13/3/2023 07:01:37.701
GetItemList,13/3/2023 07:12:40.431,13/3/2023 07:13:27.231
AddItemToOrder,13/3/2023 07:25:31.661,13/3/2023 07:25:44.761
Login,13/3/2023 07:38:22.891,13/3/2023 07:38:25.691
ModifyItem,13/3/2023 07:51:14.121,13/3/2023 07:51:16.521
GetTrackingData,13/3/2023 08:04:05.351,13/3/2023 08:04:50.951
GetOrderList,13/3/2023 08:16:56.581,13/3/2023 08:17:08.181
GetPaymentList,13/3/2023 08:29:47.811,13/3/2023 08:30:27.711
GetItem,13/3/2023 08:42:39.041,13/3/2023 08:43:24.041
GetOrderList,13/3/2023 08:55:30.271,13/3/2023 08:56:20.271
ModifyOrder,13/3/2023 09:08:21.501,13/3/2023 09:10:17.001
GetOrderList,13/3/2023 09:21:12.731,13/3/2023 09:21:19.931
SetPayment,13/3/2023 09:34:03.961,13/3/2023 09:34:12.161
ModifyOrder,13/3/2023 09:46:55.191,13/3/2023 09:47:03.691
GetPaymentMethods,13/3/2023 09:59:46.421,13/3/2023 10:00:31.621
ModifyItem,13/3/2023 10:12:37.651,13/3/2023 10:15:01.651
GetItemList,13/3/2023 10:25:28.881,13/3/2023 10:26:18.781
GetPaymentMethods,13/3/2023 10:38:20.111,13/3/2023 10:38:43.211
GetTrackingData,13/3/2023 10:51:11.341,13/3/2023 10:51:34.441
GetOrderList,13/3/2023 11:04:02.571,13/3/2023 11:04:06.271
GetItem,13/3/2023 11:16:53.801,13/3/2023 11:17:40.701
GetOrder,13/3/2023 11:29:45.031,13/3/2023 11:29:56.631
GetOrderList,13/3/2023 11:42:36.261,13/3/2023 11:43:19.161
GetPaymentMethods,13/3/2023 11:55:27.491,13/3/2023 11:55:30.191
GetOrder,13/3/2023 12:08:18.721,13/3/2023 12:08:32.821
GetOrderList,13/3/2023 12:21:09.951,13/3/2023 12:21:25.651
ModifyItem,13/3/2023 12:34:01.181,13/3/2023 12:35:28.281
AddItemToOrder,13/3/2023 12:46:52.411,13/3/2023 12:47:14.911
SetPayment,13/3/2023 12:59:43.641,13/3/2023 13:00:21.641
SetPayment,13/3/2023 13:12:34.871,13/3/2023 13:13:08.671
GetPaymentList,13/3/2023 13:25:26.101,13/3/2023 13:25:50.501
GetPaymentMethods,13/3/2023 13:38:17.331,13/3/2023 13:38:48.231
ModifyItem,13/3/2023 13:51:08.561,13/3/2023 13:52:20.461
AddItemToOrder,13/3/2023 14:03:59.791,13/3/2023 14:04:11.591
GetOrderList,13/3/2023 14:16:51.021,13/3/2023 14:17:12.021
ModifyOrder,13/3/2023 14:29:42.251,13/3/2023 14:31:51.651
ModifyItem,13/3/2023 14:42:33.481,13/3/2023 14:43:39.981
SetDeliveryAddress,13/3/2023 14:55:24.711,13/3/2023 14:55:57.611
ModifyOrder,13/3/2023 15:08:15.941,13/3/2023 15:08:58.541
AddItemToOrder,13/3/2023 15:21:07.171,13/3/2023 15:21:25.671
ModifyOrder,13/3/2023 15:33:58.401,13/3/2023 15:34:10.601
GetItem,13/3/2023 15:46:49.631,13/3/2023 15:47:16.831
ModifyItem,13/3/2023 15:59:40.861,13/3/2023 16:02:19.661
